Leistung,temperature_2m_templin,cloud_cover_templin,shortwave_radiation_templin,diffuse_radiation_templin,direct_normal_irradiance_templin,temperature_2m_kastellaun,cloud_cover_kastellaun,shortwave_radiation_kastellaun,diffuse_radiation_kastellaun,direct_normal_irradiance_kastellaun,temperature_2m_guetersloh,cloud_cover_guetersloh,shortwave_radiation_guetersloh,diffuse_radiation_guetersloh,direct_normal_irradiance_guetersloh,temperature_2m_ingolstadt,cloud_cover_ingolstadt,shortwave_radiation_ingolstadt,diffuse_radiation_ingolstadt,direct_normal_irradiance_ingolstadt,temperature_2m_erfurt,cloud_cover_erfurt,shortwave_radiation_erfurt,diffuse_radiation_erfurt,direct_normal_irradiance_erfurt,temperature_2m_neumunster,cloud_cover_neumunster,shortwave_radiation_neumunster,diffuse_radiation_neumunster,direct_normal_irradiance_neumunster
2023-04-07 12:00:00+00:00,87222.0,4.35,100.0,92.0,92.0,0.0,7.5485,93.600006,179.0,177.0,2.7528672,10.3235,91.8,414.0,247.0,237.08473,9.998,100.0,184.0,181.0,4.0477877,11.6640005,36.9,707.0,171.0,749.98755,8.962999,52.800003,690.0,115.0,849.67786
2023-04-07 13:00:00+00:00,75613.2,5.5,100.0,259.0,250.0,13.794104,8.2985,97.5,340.0,255.0,120.24138,11.5234995,100.0,368.0,285.0,121.564575,10.048,100.0,410.0,263.0,207.2874,12.014,6.3,695.0,132.0,821.8541,8.662999,41.700005,651.0,139.0,785.13446
2023-04-07 14:00:00+00:00,59727.600000000006,5.45,100.0,144.0,142.0,3.4480233,7.9985,100.0,250.0,220.0,46.48586,11.9235,84.9,358.0,231.0,204.50902,10.098,18.300001,330.0,252.0,122.84446,11.714001,6.0000005,615.0,107.0,825.9913,8.013,77.4,545.0,131.0,702.11945
2023-04-07 15:00:00+00:00,39378.299999999996,5.3,100.0,92.0,91.0,2.1069696,8.1985,52.5,216.0,204.0,21.97534,11.4735,17.4,407.0,188.0,418.48056,10.748,54.300003,430.0,158.0,519.4925,11.364,15.6,493.0,90.0,791.10236,7.063,100.0,363.0,182.0,366.7084
2023-04-07 16:00:00+00:00,17541.3,5.2,100.0,73.0,73.0,0.0,7.9484997,67.5,203.0,130.0,175.55496,10.2734995,19.5,234.0,149.0,214.4264,10.198,33.3,249.0,126.0,321.41376,10.614,75.600006,331.0,88.0,647.23627,6.063,100.0,134.0,115.0,51.282814
2023-04-07 17:00:00+00:00,3079.3,4.85,100.0,50.0,50.0,0.0,7.4485,55.8,115.0,75.0,151.78856,9.6235,13.8,132.0,85.0,188.81401,9.498,25.5,142.0,71.0,320.02286,9.114,69.3,132.0,98.0,152.98207,5.363,100.0,90.0,83.0,30.59529
2023-04-07 18:00:00+00:00,13.7,4.4,100.0,7.0,7.0,0.0,6.1985,24.3,49.0,28.0,164.3903,7.9735,12.3,47.0,28.0,155.95692,5.698,14.7,27.0,17.0,95.11415,6.864,33.9,27.0,23.0,37.280094,4.963,100.0,17.0,17.0,0.0
2023-04-07 19:00:00+00:00,0.0,4.2,100.0,0.0,0.0,0.0,4.6485,17.4,0.0,0.0,0.0,6.4235,0.6,0.0,0.0,0.0,4.898,18.0,0.0,0.0,0.0,4.314,18.300001,0.0,0.0,0.0,4.863,100.0,0.0,0.0,0.0
2023-04-07 20:00:00+00:00,0.0,4.1,100.0,0.0,0.0,0.0,3.9485002,93.6,0.0,0.0,0.0,5.5235,0.0,0.0,0.0,0.0,4.148,13.8,0.0,0.0,0.0,3.714,36.600002,0.0,0.0,0.0,4.863,100.0,0.0,0.0,0.0
2023-04-07 21:00:00+00:00,0.0,3.6,100.0,0.0,0.0,0.0,4.7985,90.0,0.0,0.0,0.0,5.0734997,1.5,0.0,0.0,0.0,2.748,0.6,0.0,0.0,0.0,2.914,59.4,0.0,0.0,0.0,5.013,100.0,0.0,0.0,0.0
2023-04-07 22:00:00+00:00,0.0,3.45,100.0,0.0,0.0,0.0,5.3485003,90.6,0.0,0.0,0.0,4.2735,0.0,0.0,0.0,0.0,1.798,1.8,0.0,0.0,0.0,3.5140002,100.0,0.0,0.0,0.0,5.263,100.0,0.0,0.0,0.0
2023-04-07 23:00:00+00:00,0.0,3.2,26.099998,0.0,0.0,0.0,5.2985,100.0,0.0,0.0,0.0,3.6235,0.0,0.0,0.0,0.0,1.4979999,2.6999998,0.0,0.0,0.0,3.8140001,100.0,0.0,0.0,0.0,5.613,100.0,0.0,0.0,0.0
2023-04-08 00:00:00+00:00,0.0,3.05,100.0,0.0,0.0,0.0,5.5485,100.0,0.0,0.0,0.0,3.1235,3.6000001,0.0,0.0,0.0,1.148,1.2,0.0,0.0,0.0,3.864,100.0,0.0,0.0,0.0,5.013,100.0,0.0,0.0,0.0
2023-04-08 01:00:00+00:00,0.0,2.9,44.1,0.0,0.0,0.0,5.6485,100.0,0.0,0.0,0.0,2.5735002,13.8,0.0,0.0,0.0,1.4979999,9.0,0.0,0.0,0.0,3.864,100.0,0.0,0.0,0.0,4.963,100.0,0.0,0.0,0.0
2023-04-08 02:00:00+00:00,0.0,2.4,84.9,0.0,0.0,0.0,5.5485,100.0,0.0,0.0,0.0,0.9735,25.800003,0.0,0.0,0.0,2.098,36.0,0.0,0.0,0.0,3.964,100.0,0.0,0.0,0.0,4.963,100.0,0.0,0.0,0.0
2023-04-08 03:00:00+00:00,0.0,2.55,100.0,0.0,0.0,0.0,5.2985,100.0,0.0,0.0,0.0,1.5235,44.700005,0.0,0.0,0.0,-0.15200001,57.600002,0.0,0.0,0.0,4.114,100.0,0.0,0.0,0.0,4.813,100.0,0.0,0.0,0.0
2023-04-08 04:00:00+00:00,140.0,3.25,100.0,0.0,0.0,0.0,5.2485,96.6,0.0,0.0,0.0,2.0235,100.0,0.0,0.0,0.0,-0.552,75.0,0.0,0.0,0.0,4.114,100.0,0.0,0.0,0.0,4.513,86.700005,0.0,0.0,0.0
2023-04-08 05:00:00+00:00,3301.0,3.3,100.0,6.0,6.0,0.0,5.1985,96.0,0.0,0.0,0.0,3.2235,100.0,0.0,0.0,0.0,0.898,95.4,2.0,2.0,0.0,4.2139997,100.0,1.0,1.0,0.0,4.113,100.0,2.0,2.0,0.0
2023-04-08 06:00:00+00:00,12233.1,4.1,100.0,34.0,34.0,0.0,5.3985,90.0,14.0,12.0,16.375774,4.3234997,100.0,22.0,22.0,0.0,2.948,100.0,36.0,34.0,13.782576,4.314,100.0,9.0,9.0,0.0,5.363,100.0,41.0,37.0,29.74531
2023-04-08 07:00:00+00:00,23683.0,4.8,100.0,67.0,64.0,9.77924,5.6985,90.0,53.0,50.0,11.852222,5.4235,100.0,119.0,92.0,103.87859,3.948,90.00001,66.0,66.0,0.0,4.414,100.0,23.0,23.0,0.0,6.113,100.0,90.0,84.0,22.23132
2023-04-08 08:00:00+00:00,35978.4,5.6,100.0,106.0,105.0,2.2524533,6.0985003,90.0,145.0,141.0,9.825626,5.9735,100.0,105.0,105.0,0.0,4.298,100.0,106.0,106.0,0.0,4.5639997,90.0,45.0,45.0,0.0,7.563,90.0,249.0,171.0,191.18175
2023-04-08 09:00:00+00:00,45111.5,6.55,100.0,157.0,155.0,3.5864382,6.7485,100.0,218.0,204.0,25.934427,6.6235,90.0,142.0,138.0,7.5076222,4.198,100.0,134.0,130.0,6.875425,5.114,94.8,101.0,100.0,1.7842605,8.763,45.899998,377.0,218.0,302.77936
2023-04-08 10:00:00+00:00,49357.9,7.9,100.0,255.0,233.0,34.368233,7.4985,90.0,272.0,249.0,35.811226,7.7235,90.0,198.0,183.0,23.84543,4.248,100.0,112.0,111.0,1.476317,5.614,90.0,92.0,92.0,0.0,10.013,42.3,496.0,211.0,464.6556
2023-04-08 11:00:00+00:00,50344.2,9.2,100.0,347.0,311.0,52.496216,8.9485,100.0,462.0,297.0,233.23766,8.9235,100.0,293.0,245.0,69.65353,4.448,100.0,85.0,85.0,0.0,7.014,90.0,189.0,165.0,33.968227,10.712999,48.299995,576.0,203.0,559.50574
2023-04-08 12:00:00+00:00,49449.5,8.05,100.0,248.0,226.0,31.816027,8.8985,36.0,348.0,281.0,91.66467,9.3735,100.0,284.0,254.0,42.31703,7.148,100.0,157.0,157.0,0.0,5.7139997,90.0,263.0,224.0,54.233143,10.763,95.4,615.0,186.0,629.5631
2023-04-08 13:00:00+00:00,44407.100000000006,8.65,100.0,226.0,213.0,19.790258,9.6485,90.6,544.0,252.0,410.60376,10.1235,100.0,293.0,267.0,37.83767,7.248,100.0,247.0,208.0,54.679893,6.264,90.0,113.0,113.0,0.0,10.912999,57.0,481.0,261.0,335.02695
2023-04-08 14:00:00+00:00,35136.1,9.25,100.0,226.0,198.0,47.91408,9.2985,90.0,301.0,246.0,84.68482,10.3235,100.0,229.0,219.0,15.993304,7.698,49.2,308.0,225.0,129.90784,6.914,90.0,152.0,141.0,17.765263,11.412999,25.8,477.0,212.0,446.06708
2023-04-08 15:00:00+00:00,23390.9,9.85,100.0,235.0,183.0,108.58063,9.0985,100.0,190.0,177.0,23.631899,10.2734995,100.0,178.0,165.0,24.643702,7.398,88.5,234.0,154.0,151.66023,7.9639997,65.7,203.0,189.0,27.26251,11.263,21.599998,422.0,133.0,580.36694
2023-04-08 16:00:00+00:00,10942.5,9.8,63.300003,169.0,117.0,149.56367,8.7985,90.0,87.0,84.0,7.145434,10.0735,100.0,119.0,105.0,34.948082,6.998,100.0,143.0,113.0,77.600624,8.1640005,81.9,142.0,124.0,47.42396,10.313,13.5,311.0,94.0,578.8632
2023-04-08 17:00:00+00:00,2060.2000000000003,9.35,67.2,111.0,73.0,190.3283,8.5485,100.0,75.0,73.0,7.47394,9.4735,90.6,50.0,50.0,0.0,6.298,100.0,40.0,40.0,0.0,8.064,67.2,76.0,66.0,44.165394,9.013,6.6000004,168.0,66.0,437.3473
2023-04-08 18:00:00+00:00,11.0,7.1,100.0,19.0,17.0,20.48318,7.8485003,100.0,19.0,17.0,15.408139,8.8235,93.6,23.0,21.0,16.133358,5.548,100.0,7.0,7.0,0.0,6.9639997,94.5,22.0,18.0,36.561237,6.913,0.0,46.0,25.0,181.51358
2023-04-08 19:00:00+00:00,0.0,6.2,25.5,0.0,0.0,0.0,7.3985,100.0,0.0,0.0,0.0,8.0735,90.0,0.0,0.0,0.0,5.198,89.700005,0.0,0.0,0.0,6.4639997,97.799995,0.0,0.0,0.0,5.213,2.6999998,0.0,0.0,0.0
2023-04-08 20:00:00+00:00,0.0,4.95,6.0,0.0,0.0,0.0,7.1485,100.0,0.0,0.0,0.0,8.0735,88.2,0.0,0.0,0.0,4.748,64.2,0.0,0.0,0.0,5.764,94.799995,0.0,0.0,0.0,4.063,2.4,0.0,0.0,0.0
2023-04-08 21:00:00+00:00,0.0,3.8,19.5,0.0,0.0,0.0,6.8485003,72.0,0.0,0.0,0.0,7.7735,90.0,0.0,0.0,0.0,2.748,51.0,0.0,0.0,0.0,5.9639997,90.6,0.0,0.0,0.0,3.113,9.299999,0.0,0.0,0.0
2023-04-08 22:00:00+00:00,0.0,3.0,92.4,0.0,0.0,0.0,5.5485,59.399998,0.0,0.0,0.0,6.9235,68.4,0.0,0.0,0.0,1.548,6.0,0.0,0.0,0.0,5.7139997,90.0,0.0,0.0,0.0,2.513,24.900002,0.0,0.0,0.0
2023-04-08 23:00:00+00:00,0.0,3.5,67.5,0.0,0.0,0.0,4.7985,63.899998,0.0,0.0,0.0,5.6235,38.7,0.0,0.0,0.0,0.54800004,0.0,0.0,0.0,0.0,4.014,49.5,0.0,0.0,0.0,2.113,9.299999,0.0,0.0,0.0
2023-04-09 00:00:00+00:00,0.0,2.7,100.0,0.0,0.0,0.0,3.7985,4.5,0.0,0.0,0.0,3.9735,19.8,0.0,0.0,0.0,0.698,24.300001,0.0,0.0,0.0,4.914,96.0,0.0,0.0,0.0,3.313,100.0,0.0,0.0,0.0
2023-04-09 01:00:00+00:00,0.0,2.45,93.0,0.0,0.0,0.0,3.4985,18.0,0.0,0.0,0.0,2.9735,0.0,0.0,0.0,0.0,0.448,12.0,0.0,0.0,0.0,3.7640002,87.299995,0.0,0.0,0.0,3.463,100.0,0.0,0.0,0.0
2023-04-09 02:00:00+00:00,0.0,2.8,96.299995,0.0,0.0,0.0,3.3485,15.299999,0.0,0.0,0.0,2.1235,0.0,0.0,0.0,0.0,-0.552,0.6,0.0,0.0,0.0,3.864,88.2,0.0,0.0,0.0,3.713,100.0,0.0,0.0,0.0
2023-04-09 03:00:00+00:00,0.0,2.8,95.7,0.0,0.0,0.0,2.5485,10.799999,0.0,0.0,0.0,1.6235,0.0,0.0,0.0,0.0,-1.352,8.1,0.0,0.0,0.0,3.3140001,59.399998,0.0,0.0,0.0,3.763,100.0,0.0,0.0,0.0
2023-04-09 04:00:00+00:00,269.5,2.7,90.0,0.0,0.0,0.0,1.8485,14.4,0.0,0.0,0.0,1.5235,0.0,0.0,0.0,0.0,-1.852,0.0,0.0,0.0,0.0,1.8640001,69.299995,0.0,0.0,0.0,3.813,100.0,0.0,0.0,0.0
2023-04-09 05:00:00+00:00,8519.2,3.05,90.0,4.0,4.0,0.0,1.4484999,12.599999,0.0,0.0,0.0,1.6735,0.0,1.0,1.0,0.0,-1.7520001,0.0,3.0,2.0,16.045856,1.164,39.6,4.0,3.0,15.795286,3.863,100.0,1.0,1.0,0.0
2023-04-09 06:00:00+00:00,31905.2,3.6,90.0,49.0,47.0,12.410482,3.0985,5.3999996,57.0,27.0,240.18182,3.3735,0.0,66.0,31.0,269.02417,1.0979999,0.0,89.0,41.0,324.7006,3.3140001,0.0,83.0,43.0,275.9667,4.463,78.0,34.0,30.0,29.12336
2023-04-09 07:00:00+00:00,63977.8,4.35,90.0,102.0,96.0,19.210316,5.5485,0.0,209.0,62.0,568.50104,5.8234997,0.0,211.0,63.0,557.4993,3.198,0.0,251.0,73.0,583.8341,5.264,0.0,244.0,74.0,575.19666,5.963,96.0,119.0,105.0,50.80848
2023-04-09 08:00:00+00:00,93809.3,5.25,90.0,183.0,167.0,35.60904,7.5985003,0.0,378.0,79.0,725.0961,8.3235,0.0,370.0,81.0,701.0277,5.698,0.0,420.0,93.0,713.9145,6.914,0.0,413.0,84.0,744.1145,7.413,85.2,206.0,141.0,157.2107
2023-04-09 09:00:00+00:00,110566.3,6.9,90.0,296.0,227.0,122.60006,9.1485,26.099998,531.0,92.0,805.71155,10.2734995,17.1,513.0,95.0,777.0441,7.948,37.2,576.0,109.0,796.02783,9.014,52.199997,549.0,100.0,793.989,9.113,90.0,362.0,173.0,356.33682
2023-04-09 10:00:00+00:00,115979.0,8.35,90.0,343.0,280.0,97.665764,10.0485,42.3,606.0,132.0,732.54395,11.3735,86.399994,599.0,121.0,753.9776,9.198,30.900002,571.0,244.0,479.47086,10.064,89.1,555.0,193.0,550.7839,10.462999,90.0,436.0,246.0,307.24118
2023-04-09 11:00:00+00:00,118470.2,10.1,90.0,476.0,308.0,243.30602,10.7485,90.0,612.0,217.0,554.76843,11.6235,52.199997,404.0,291.0,162.86479,10.698,84.299995,666.0,225.0,597.9079,11.364,57.6,607.0,251.0,500.60687,11.212999,90.0,396.0,275.0,180.1928
2023-04-09 12:00:00+00:00,113410.0,9.3,90.0,511.0,274.0,340.50787,11.6485,70.2,551.0,308.0,330.47983,12.3235,85.5,552.0,263.0,405.07956,10.748,57.6,547.0,241.0,408.21707,11.464001,89.1,614.0,247.0,507.24457,10.613,84.0,368.0,266.0,148.66975
2023-04-09 13:00:00+00:00,103153.9,10.15,90.0,332.0,263.0,104.34156,11.6985,90.0,564.0,272.0,408.19363,12.5234995,90.0,469.0,210.0,374.55344,10.848,43.800003,553.0,188.0,508.86237,12.764,86.1,527.0,265.0,377.76212,10.962999,100.0,457.0,247.0,317.61703
2023-04-09 14:00:00+00:00,85439.8,10.7,90.0,303.0,246.0,96.82595,11.2985,83.7,458.0,268.0,290.72305,12.3235,90.0,347.0,269.0,123.909615,10.998,43.5,491.0,157.0,519.5637,13.114,100.0,474.0,207.0,428.35092,10.513,100.0,261.0,228.0,55.139072
2023-04-09 15:00:00+00:00,59369.4,10.75,90.0,187.0,173.0,28.975197,11.0985,89.399994,372.0,227.0,261.6797,11.7734995,93.0,210.0,190.0,37.616165,11.098,28.2,425.0,134.0,547.63617,12.9140005,100.0,279.0,182.0,187.4002,10.313,100.0,194.0,171.0,45.788067
2023-04-09 16:00:00+00:00,27634.699999999997,10.55,90.0,115.0,110.0,14.206165,10.7485,77.4,265.0,171.0,221.7764,11.8735,94.2,240.0,139.0,249.53047,10.798,27.300001,298.0,100.0,507.06247,12.6640005,36.9,180.0,123.0,148.57446,10.162999,100.0,167.0,122.0,118.66169
2023-04-09 17:00:00+00:00,5393.8,10.05,90.0,48.0,48.0,0.0,10.1985,61.199997,146.0,97.0,180.37752,11.2235,100.0,148.0,97.0,198.14963,9.248,8.700001,157.0,65.0,400.35437,11.314,5.4,150.0,72.0,338.27695,10.013,100.0,93.0,92.0,4.2080584
2023-04-09 18:00:00+00:00,35.0,9.1,90.0,9.0,9.0,0.0,7.7985,1.8,55.0,36.0,144.10178,10.3735,100.0,34.0,28.0,47.58189,6.098,6.0,33.0,18.0,137.41692,7.914,0.0,37.0,21.0,143.4865,9.113,100.0,26.0,26.0,0.0
2023-04-09 19:00:00+00:00,0.0,8.3,75.6,0.0,0.0,0.0,4.9985,0.0,1.0,1.0,0.0,9.1735,72.899994,0.0,0.0,0.0,5.198,0.0,0.0,0.0,0.0,7.3139997,0.0,0.0,0.0,0.0,6.813,30.000002,0.0,0.0,0.0
2023-04-09 20:00:00+00:00,0.0,6.2,90.0,0.0,0.0,0.0,3.9984999,0.0,0.0,0.0,0.0,8.1235,20.999998,0.0,0.0,0.0,2.598,0.0,0.0,0.0,0.0,6.764,0.6,0.0,0.0,0.0,5.413,30.000002,0.0,0.0,0.0
2023-04-09 21:00:00+00:00,0.0,4.85,86.99999,0.0,0.0,0.0,4.1985,0.0,0.0,0.0,0.0,6.3735,7.7999997,0.0,0.0,0.0,1.4979999,0.0,0.0,0.0,0.0,6.2139997,4.5,0.0,0.0,0.0,5.113,22.2,0.0,0.0,0.0
2023-04-09 22:00:00+00:00,0.0,4.0,100.0,0.0,0.0,0.0,4.6485,11.1,0.0,0.0,0.0,5.2735,30.0,0.0,0.0,0.0,0.898,0.0,0.0,0.0,0.0,5.764,1.2,0.0,0.0,0.0,5.013,82.5,0.0,0.0,0.0
2023-04-09 23:00:00+00:00,0.0,3.4,79.5,0.0,0.0,0.0,4.8985,15.900001,0.0,0.0,0.0,4.7235,29.7,0.0,0.0,0.0,0.29799998,0.0,0.0,0.0,0.0,5.3139997,0.6,0.0,0.0,0.0,4.963,79.8,0.0,0.0,0.0
2023-04-10 00:00:00+00:00,0.0,2.5,31.800001,0.0,0.0,0.0,4.9985,30.000002,0.0,0.0,0.0,4.3735,30.000002,0.0,0.0,0.0,0.698,6.2999997,0.0,0.0,0.0,4.9639997,5.4,0.0,0.0,0.0,5.163,88.8,0.0,0.0,0.0
2023-04-10 01:00:00+00:00,0.0,1.3,42.300003,0.0,0.0,0.0,4.9485,30.000002,0.0,0.0,0.0,3.5235002,30.000002,0.0,0.0,0.0,-0.302,0.0,0.0,0.0,0.0,4.364,29.400002,0.0,0.0,0.0,5.113,89.4,0.0,0.0,0.0
2023-04-10 02:00:00+00:00,0.0,0.7,36.9,0.0,0.0,0.0,5.1485,30.000002,0.0,0.0,0.0,4.0735,30.000002,0.0,0.0,0.0,-0.802,0.0,0.0,0.0,0.0,3.7640002,11.1,0.0,0.0,0.0,5.263,90.00001,0.0,0.0,0.0
2023-04-10 03:00:00+00:00,0.0,0.95,24.600002,0.0,0.0,0.0,5.1485,30.000002,0.0,0.0,0.0,5.0235,30.000002,0.0,0.0,0.0,-1.352,0.6,0.0,0.0,0.0,3.214,26.7,0.0,0.0,0.0,5.463,90.00001,0.0,0.0,0.0
2023-04-10 04:00:00+00:00,526.7,0.75,17.4,0.0,0.0,0.0,4.6485,30.000002,0.0,0.0,0.0,5.1735,34.2,0.0,0.0,0.0,-1.4020001,0.0,0.0,0.0,0.0,2.864,8.700001,0.0,0.0,0.0,5.563,89.4,0.0,0.0,0.0
2023-04-10 05:00:00+00:00,14723.5,1.15,18.6,12.0,9.0,37.10534,4.1985,30.000002,0.0,0.0,0.0,5.1735,46.200005,1.0,1.0,0.0,-0.352,2.6999998,4.0,3.0,15.360187,3.8140001,24.6,5.0,4.0,15.1159525,5.813,90.00001,4.0,4.0,0.0
2023-04-10 06:00:00+00:00,47978.3,3.1,40.800003,107.0,56.0,305.63773,4.7485,30.000002,56.0,39.0,133.15518,6.4235,30.000002,65.0,42.0,173.04675,1.898,4.2000003,94.0,42.0,345.42877,6.164,30.000002,92.0,42.0,338.47766,6.663,88.8,64.0,55.0,64.18973
2023-04-10 07:00:00+00:00,89473.0,5.85,37.2,224.0,114.0,346.05167,6.1985,30.000002,201.0,85.0,439.37106,8.4735,30.000002,197.0,95.0,376.37793,4.948,8.700001,257.0,72.0,596.41583,8.9140005,30.000002,239.0,86.0,508.30927,8.113,79.200005,181.0,121.0,213.38673
2023-04-10 08:00:00+00:00,123978.7,8.85,40.200005,367.0,153.0,470.6799,8.0485,30.000002,323.0,163.0,383.1475,10.6235,29.7,330.0,155.0,419.07443,8.248,3.3000002,429.0,90.0,731.98315,11.464001,30.000002,406.0,98.0,688.45984,10.113,81.00001,343.0,134.0,498.92343
2023-04-10 09:00:00+00:00,145125.2,11.2,70.200005,518.0,141.0,663.8214,9.8485,30.000002,445.0,223.0,403.73428,12.8235,30.000002,506.0,129.0,694.22705,10.248,29.1,581.0,99.0,814.8619,13.1640005,30.000002,542.0,126.0,729.1719,11.912999,82.8,437.0,200.0,442.46997
2023-04-10 10:00:00+00:00,152121.5,12.75,42.300003,618.0,143.0,730.8208,11.1485,49.200005,513.0,305.0,319.10205,14.0234995,30.000002,574.0,203.0,580.72455,11.598,30.000002,695.0,110.0,852.0164,14.1640005,30.000002,628.0,165.0,699.37067,13.712999,67.8,539.0,220.0,511.69196
2023-04-10 11:00:00+00:00,144790.7,14.4,76.8,637.0,188.0,645.87866,12.8485,90.00001,622.0,298.0,452.1682,14.9735,30.000002,589.0,292.0,425.2013,12.698,29.7,753.0,132.0,836.98926,15.014,29.7,695.0,178.0,722.3757,15.013,36.0,637.0,186.0,666.85333
2023-04-10 12:00:00+00:00,132185.0,15.2,81.3,585.0,249.0,479.639,14.1985,87.00001,647.0,300.0,469.15582,16.1235,72.0,645.0,262.0,533.494,13.448,28.800001,759.0,144.0,815.89777,15.864,41.100002,690.0,211.0,658.0763,16.063,49.800003,664.0,169.0,716.65607
2023-04-10 13:00:00+00:00,114844.9,15.65,67.8,575.0,157.0,627.95184,14.8485,85.200005,587.0,338.0,346.06912,16.1735,90.00001,467.0,342.0,179.6496,13.698,30.000002,730.0,129.0,833.2242,16.114,26.7,693.0,128.0,809.7276,16.163,35.100002,615.0,189.0,639.97675
2023-04-10 14:00:00+00:00,86018.0,15.55,80.100006,499.0,173.0,549.7841,14.6985,89.4,432.0,272.0,243.31448,16.2735,87.90001,441.0,297.0,227.24121,13.848,14.1,643.0,116.0,814.84717,15.714001,21.0,609.0,117.0,784.15967,16.063,46.800003,473.0,253.0,364.92676
2023-04-10 15:00:00+00:00,49399.7,14.65,87.6,359.0,143.0,443.1581,14.2985,90.00001,339.0,264.0,134.38649,16.0235,47.1,347.0,267.0,149.3021,13.748,29.7,515.0,99.0,777.2409,15.814,29.400002,488.0,111.0,722.68713,15.712999,81.0,316.0,238.0,153.95537
2023-04-10 16:00:00+00:00,18949.5,14.1,72.0,209.0,128.0,227.38704,13.8985,89.100006,240.0,184.0,130.89348,15.6735,80.700005,331.0,120.0,516.0145,13.098,30.000002,341.0,102.0,606.0569,15.264,30.000002,334.0,97.0,611.27325,15.462999,87.00001,211.0,181.0,78.21387
2023-04-10 17:00:00+00:00,3322.2,12.85,33.600002,110.0,79.0,148.78813,12.4985,84.0,57.0,56.0,3.6272395,14.7235,90.00001,145.0,110.0,133.79884,11.248,30.000002,164.0,85.0,337.9777,13.714001,37.2,137.0,104.0,140.59062,14.712999,90.00001,112.0,102.0,41.315624
2023-04-10 18:00:00+00:00,15.7,11.05,39.0,26.0,22.0,39.20073,11.2485,84.9,21.0,21.0,0.0,13.8235,90.00001,18.0,17.0,7.7989273,9.048,30.000002,25.0,25.0,0.0,12.014,90.00001,30.0,28.0,17.604937,14.063,90.00001,29.0,29.0,0.0
2023-04-10 19:00:00+00:00,0.0,10.25,30.000002,0.0,0.0,0.0,10.3985,100.0,0.0,0.0,0.0,13.6735,100.0,0.0,0.0,0.0,8.248,74.4,0.0,0.0,0.0,11.314,60.9,0.0,0.0,0.0,13.712999,90.00001,0.0,0.0,0.0
2023-04-10 20:00:00+00:00,0.0,10.5,30.000002,0.0,0.0,0.0,10.6485,100.0,0.0,0.0,0.0,11.1735,100.0,0.0,0.0,0.0,7.198,70.200005,0.0,0.0,0.0,10.6640005,90.00001,0.0,0.0,0.0,13.313,95.4,0.0,0.0,0.0
2023-04-10 21:00:00+00:00,0.0,10.55,31.800001,0.0,0.0,0.0,10.0985,100.0,0.0,0.0,0.0,10.5234995,100.0,0.0,0.0,0.0,5.798,90.00001,0.0,0.0,0.0,11.064,87.600006,0.0,0.0,0.0,12.462999,90.00001,0.0,0.0,0.0
2023-04-10 22:00:00+00:00,0.0,10.3,39.0,0.0,0.0,0.0,9.1985,100.0,0.0,0.0,0.0,10.3735,60.000004,0.0,0.0,0.0,5.248,90.00001,0.0,0.0,0.0,11.064,90.00001,0.0,0.0,0.0,11.263,100.0,0.0,0.0,0.0
2023-04-10 23:00:00+00:00,0.0,10.05,87.00001,0.0,0.0,0.0,8.7485,91.8,0.0,0.0,0.0,10.0735,87.3,0.0,0.0,0.0,5.898,90.00001,0.0,0.0,0.0,11.1640005,91.8,0.0,0.0,0.0,9.863,100.0,0.0,0.0,0.0
2023-04-11 00:00:00+00:00,0.0,10.3,90.00001,0.0,0.0,0.0,7.5985003,88.200005,0.0,0.0,0.0,8.9235,58.5,0.0,0.0,0.0,5.098,93.600006,0.0,0.0,0.0,11.114,100.0,0.0,0.0,0.0,8.912999,100.0,0.0,0.0,0.0
2023-04-11 01:00:00+00:00,0.0,10.1,90.00001,0.0,0.0,0.0,7.4985,100.0,0.0,0.0,0.0,8.7235,100.0,0.0,0.0,0.0,6.698,90.00001,0.0,0.0,0.0,10.064,93.6,0.0,0.0,0.0,8.662999,100.0,0.0,0.0,0.0
2023-04-11 02:00:00+00:00,0.0,9.85,90.00001,0.0,0.0,0.0,7.1485,100.0,0.0,0.0,0.0,8.3735,27.0,0.0,0.0,0.0,7.898,97.200005,0.0,0.0,0.0,8.9140005,100.0,0.0,0.0,0.0,8.763,47.700005,0.0,0.0,0.0
2023-04-11 03:00:00+00:00,0.0,9.55,96.3,0.0,0.0,0.0,6.8985,71.7,0.0,0.0,0.0,7.4735,61.5,0.0,0.0,0.0,9.348,100.0,0.0,0.0,0.0,9.4140005,100.0,0.0,0.0,0.0,7.963,100.0,0.0,0.0,0.0
2023-04-11 04:00:00+00:00,204.7,9.2,96.3,0.0,0.0,0.0,6.1485,99.600006,0.0,0.0,0.0,6.9735,90.6,0.0,0.0,0.0,8.348,100.0,0.0,0.0,0.0,9.064,77.7,0.0,0.0,0.0,7.713,100.0,0.0,0.0,0.0
2023-04-11 05:00:00+00:00,3513.0,7.65,100.0,3.0,3.0,0.0,5.8485003,14.7,0.0,0.0,0.0,6.4735,65.1,1.0,1.0,0.0,8.848,100.0,1.0,1.0,0.0,8.514,91.8,5.0,5.0,0.0,7.063,72.00001,3.0,3.0,0.0
