Leistung,temperature_2m_templin,cloud_cover_templin,shortwave_radiation_templin,diffuse_radiation_templin,direct_normal_irradiance_templin,temperature_2m_kastellaun,cloud_cover_kastellaun,shortwave_radiation_kastellaun,diffuse_radiation_kastellaun,direct_normal_irradiance_kastellaun,temperature_2m_guetersloh,cloud_cover_guetersloh,shortwave_radiation_guetersloh,diffuse_radiation_guetersloh,direct_normal_irradiance_guetersloh,temperature_2m_ingolstadt,cloud_cover_ingolstadt,shortwave_radiation_ingolstadt,diffuse_radiation_ingolstadt,direct_normal_irradiance_ingolstadt,temperature_2m_erfurt,cloud_cover_erfurt,shortwave_radiation_erfurt,diffuse_radiation_erfurt,direct_normal_irradiance_erfurt,temperature_2m_neumunster,cloud_cover_neumunster,shortwave_radiation_neumunster,diffuse_radiation_neumunster,direct_normal_irradiance_neumunster
2024-01-13 03:00:00+00:00,0.0,0.8,90.0,0.0,0.0,0.0,-2.3014998,89.1,0.0,0.0,0.0,0.6235,90.0,0.0,0.0,0.0,-3.652,90.0,0.0,0.0,0.0,0.06400001,90.0,0.0,0.0,0.0,2.713,90.0,0.0,0.0,0.0
2024-01-13 04:00:00+00:00,0.0,1.15,90.0,0.0,0.0,0.0,-2.4015,90.0,0.0,0.0,0.0,0.6735,90.0,0.0,0.0,0.0,-3.902,90.0,0.0,0.0,0.0,0.21400002,90.0,0.0,0.0,0.0,3.113,93.3,0.0,0.0,0.0
2024-01-13 05:00:00+00:00,0.0,1.25,90.0,0.0,0.0,0.0,-2.3515,90.0,0.0,0.0,0.0,0.8235,90.0,0.0,0.0,0.0,-3.9520001,90.0,0.0,0.0,0.0,0.36400002,90.0,0.0,0.0,0.0,3.263,100.0,0.0,0.0,0.0
2024-01-13 06:00:00+00:00,1.8,1.5,90.0,0.0,0.0,0.0,-2.4515,84.6,0.0,0.0,0.0,0.9735,90.0,0.0,0.0,0.0,-3.9520001,90.0,0.0,0.0,0.0,0.46400002,90.0,0.0,0.0,0.0,3.213,100.0,0.0,0.0,0.0
2024-01-13 07:00:00+00:00,742.2,1.45,100.0,0.0,0.0,0.0,-2.5015,81.9,0.0,0.0,0.0,1.0735,90.0,0.0,0.0,0.0,-4.002,90.0,0.0,0.0,0.0,0.41400003,90.0,0.0,0.0,0.0,3.063,100.0,0.0,0.0,0.0
2024-01-13 08:00:00+00:00,4705.6,1.7,100.0,3.0,3.0,0.0,-2.7515,90.0,5.0,4.0,14.7287245,1.3735,90.0,2.0,2.0,0.0,-3.752,90.0,12.0,11.0,10.779999,0.51400006,90.0,5.0,5.0,0.0,3.263,100.0,1.0,1.0,0.0
2024-01-13 09:00:00+00:00,10389.4,1.85,100.0,22.0,22.0,0.0,-1.5014999,88.2,43.0,41.0,15.737117,1.4235,90.0,15.0,14.0,8.52669,-3.502,90.0,41.0,41.0,0.0,0.91400003,90.0,28.0,28.0,0.0,3.763,100.0,14.0,14.0,0.0
2024-01-13 10:00:00+00:00,14013.7,2.25,100.0,30.0,29.0,4.850017,-0.8515,90.0,105.0,82.0,103.5983,1.8235,90.0,32.0,32.0,0.0,-3.002,90.0,101.0,96.0,19.0052,1.0139999,100.0,56.0,53.0,13.172471,3.763,100.0,22.0,22.0,0.0
2024-01-13 11:00:00+00:00,15496.4,2.2,100.0,49.0,48.0,3.9553046,-0.7015,90.0,121.0,106.0,52.25139,2.1735,94.2,45.0,44.0,3.8365865,-2.7020001,90.0,118.0,111.0,21.902689,1.414,90.0,72.0,67.0,17.70121,4.013,94.2,23.0,23.0,0.0
2024-01-13 12:00:00+00:00,14160.4,2.05,100.0,45.0,45.0,0.0,-0.60150003,90.0,107.0,95.0,38.287533,2.2735002,90.0,51.0,42.0,31.75969,-1.952,90.0,171.0,136.0,104.30638,1.5640001,90.0,76.0,75.0,3.3497818,4.713,100.0,56.0,56.0,0.0
2024-01-13 13:00:00+00:00,9946.8,1.6,100.0,36.0,36.0,0.0,-1.3515,90.0,103.0,93.0,33.416645,1.6235,90.0,38.0,37.0,3.7433267,-2.552,81.9,136.0,116.0,64.54435,1.214,90.0,59.0,58.0,3.6385164,4.713,93.6,22.0,22.0,0.0
2024-01-13 14:00:00+00:00,4268.0,1.5,100.0,16.0,16.0,0.0,-1.3015001,90.0,73.0,71.0,8.145216,1.7235,90.6,36.0,35.0,4.693763,-2.002,48.6,141.0,106.0,143.27199,1.064,90.0,38.0,38.0,0.0,4.863,69.3,64.0,58.0,34.746906
2024-01-13 15:00:00+00:00,477.2,1.55,100.0,8.0,8.0,0.0,-1.5515001,90.0,29.0,28.0,6.412259,1.7235,91.2,12.0,12.0,0.0,-2.2020001,7.2,105.0,42.0,439.64618,1.0139999,90.0,21.0,21.0,0.0,4.313,100.0,39.0,25.0,134.18164
2024-01-13 16:00:00+00:00,0.3,1.8,100.0,0.0,0.0,0.0,-1.8515,90.0,7.0,7.0,0.0,1.7235,100.0,2.0,2.0,0.0,-3.902,18.0,14.0,7.0,90.11518,0.864,90.3,2.0,2.0,0.0,3.663,95.7,1.0,1.0,0.0
2024-01-13 17:00:00+00:00,0.0,2.1,100.0,0.0,0.0,0.0,-2.0015,100.0,0.0,0.0,0.0,1.7735,100.0,0.0,0.0,0.0,-4.452,18.0,0.0,0.0,0.0,0.91400003,100.0,0.0,0.0,0.0,3.463,100.0,0.0,0.0,0.0
2024-01-13 18:00:00+00:00,0.0,2.25,100.0,0.0,0.0,0.0,-2.1515,100.0,0.0,0.0,0.0,1.7235,100.0,0.0,0.0,0.0,-4.602,8.999999,0.0,0.0,0.0,0.91400003,100.0,0.0,0.0,0.0,3.213,100.0,0.0,0.0,0.0
2024-01-13 19:00:00+00:00,0.0,2.3,100.0,0.0,0.0,0.0,-2.3014998,100.0,0.0,0.0,0.0,1.6735,100.0,0.0,0.0,0.0,-4.752,47.1,0.0,0.0,0.0,0.91400003,100.0,0.0,0.0,0.0,3.463,99.9,0.0,0.0,0.0
2024-01-13 20:00:00+00:00,0.0,2.15,100.0,0.0,0.0,0.0,-2.4515,100.0,0.0,0.0,0.0,1.6735,100.0,0.0,0.0,0.0,-4.702,93.899994,0.0,0.0,0.0,0.96400005,100.0,0.0,0.0,0.0,3.413,55.5,0.0,0.0,0.0
2024-01-13 21:00:00+00:00,0.0,2.15,100.0,0.0,0.0,0.0,-2.5015,100.0,0.0,0.0,0.0,1.7235,100.0,0.0,0.0,0.0,-4.052,100.0,0.0,0.0,0.0,1.0139999,100.0,0.0,0.0,0.0,2.613,53.1,0.0,0.0,0.0
2024-01-13 22:00:00+00:00,0.0,2.2,100.0,0.0,0.0,0.0,-2.5514998,100.0,0.0,0.0,0.0,1.8235,100.0,0.0,0.0,0.0,-3.502,100.0,0.0,0.0,0.0,1.164,100.0,0.0,0.0,0.0,2.463,43.8,0.0,0.0,0.0
2024-01-13 23:00:00+00:00,0.0,1.8,100.0,0.0,0.0,0.0,-2.6015,100.0,0.0,0.0,0.0,2.0235,100.0,0.0,0.0,0.0,-3.902,100.0,0.0,0.0,0.0,1.164,100.0,0.0,0.0,0.0,1.963,63.3,0.0,0.0,0.0
2024-01-14 00:00:00+00:00,0.0,2.0,76.5,0.0,0.0,0.0,-2.7515,100.0,0.0,0.0,0.0,1.8235,100.0,0.0,0.0,0.0,-4.202,100.0,0.0,0.0,0.0,1.164,100.0,0.0,0.0,0.0,1.913,15.299999,0.0,0.0,0.0
2024-01-14 01:00:00+00:00,0.0,1.55,88.8,0.0,0.0,0.0,-3.1015,100.0,0.0,0.0,0.0,1.2735,100.0,0.0,0.0,0.0,-4.552,55.2,0.0,0.0,0.0,0.76400006,100.0,0.0,0.0,0.0,2.813,54.0,0.0,0.0,0.0
2024-01-14 02:00:00+00:00,0.0,1.4,100.0,0.0,0.0,0.0,-3.1515,100.0,0.0,0.0,0.0,1.2235,100.0,0.0,0.0,0.0,-4.302,43.800003,0.0,0.0,0.0,0.614,100.0,0.0,0.0,0.0,2.213,18.9,0.0,0.0,0.0
2024-01-14 03:00:00+00:00,0.0,1.45,92.4,0.0,0.0,0.0,-3.1515,94.2,0.0,0.0,0.0,1.3235,100.0,0.0,0.0,0.0,-4.602,30.6,0.0,0.0,0.0,0.46400002,100.0,0.0,0.0,0.0,1.713,7.2,0.0,0.0,0.0
2024-01-14 04:00:00+00:00,0.0,1.55,91.2,0.0,0.0,0.0,-3.2015,100.0,0.0,0.0,0.0,1.5235,100.0,0.0,0.0,0.0,-4.602,36.300003,0.0,0.0,0.0,0.46400002,100.0,0.0,0.0,0.0,1.313,16.8,0.0,0.0,0.0
2024-01-14 05:00:00+00:00,0.0,1.3,90.6,0.0,0.0,0.0,-3.2015,100.0,0.0,0.0,0.0,1.6235,100.0,0.0,0.0,0.0,-4.852,32.1,0.0,0.0,0.0,0.66400003,100.0,0.0,0.0,0.0,1.163,31.199999,0.0,0.0,0.0
2024-01-14 06:00:00+00:00,2.1,1.35,91.8,0.0,0.0,0.0,-3.2515,100.0,0.0,0.0,0.0,1.4235,100.0,0.0,0.0,0.0,-4.852,59.4,0.0,0.0,0.0,0.814,100.0,0.0,0.0,0.0,1.363,89.4,0.0,0.0,0.0
2024-01-14 07:00:00+00:00,1528.5,1.35,90.9,0.0,0.0,0.0,-3.3515,100.0,0.0,0.0,0.0,1.3235,100.0,0.0,0.0,0.0,-5.102,67.5,0.0,0.0,0.0,0.864,100.0,0.0,0.0,0.0,1.913,58.5,0.0,0.0,0.0
2024-01-14 08:00:00+00:00,10138.6,1.45,90.3,5.0,5.0,0.0,-3.5015,100.0,4.0,4.0,0.0,1.1735,100.0,1.0,1.0,0.0,-4.502,68.4,27.0,15.0,128.12534,1.0139999,100.0,3.0,3.0,0.0,1.813,99.6,3.0,3.0,0.0
2024-01-14 09:00:00+00:00,22677.699999999997,1.5,93.3,28.0,28.0,0.0,-3.2015,100.0,36.0,36.0,0.0,1.0235,100.0,13.0,13.0,0.0,-2.9520001,34.800003,122.0,54.0,395.84973,1.414,100.0,27.0,27.0,0.0,2.163,100.0,42.0,33.0,83.90253
2024-01-14 10:00:00+00:00,34774.0,1.8,90.0,55.0,53.0,9.589374,-2.6015,100.0,83.0,83.0,0.0,0.9235,100.0,23.0,23.0,0.0,-1.602,27.900002,208.0,85.0,463.60367,1.6140001,100.0,41.0,37.0,17.389061,2.663,82.2,88.0,63.0,140.59639
2024-01-14 11:00:00+00:00,40784.3,2.1,90.0,64.0,63.0,3.914261,-1.8015001,100.0,139.0,108.0,107.06066,1.0235,100.0,19.0,19.0,0.0,-0.202,30.300001,300.0,72.0,707.8035,1.914,100.0,50.0,50.0,0.0,3.013,100.0,129.0,81.0,207.13635
2024-01-14 12:00:00+00:00,37978.4,2.25,90.0,46.0,46.0,0.0,-1.6515,100.0,154.0,117.0,117.02492,1.0735,100.0,28.0,28.0,0.0,0.99799997,25.500002,323.0,65.0,762.53156,2.164,100.0,155.0,104.0,169.2358,3.313,88.2,122.0,87.0,140.12495
2024-01-14 13:00:00+00:00,29265.6,2.25,90.0,53.0,53.0,0.0,-2.9515,100.0,105.0,103.0,6.6174026,0.7235,100.0,32.0,32.0,0.0,-0.15200001,20.1,280.0,83.0,629.63544,1.164,100.0,44.0,44.0,0.0,3.363,62.699997,151.0,66.0,368.40503
2024-01-14 14:00:00+00:00,15359.4,2.2,80.4,71.0,62.0,52.10023,-3.0514998,100.0,95.0,93.0,8.042096,0.6735,100.0,40.0,40.0,0.0,-0.102,7.2,221.0,53.0,678.9016,0.96400005,100.0,39.0,39.0,0.0,2.963,83.4,88.0,59.0,164.89098
2024-01-14 15:00:00+00:00,2090.4,1.9,91.8,31.0,25.0,58.905193,-3.6015,100.0,63.0,56.0,43.971046,0.5735,100.0,18.0,18.0,0.0,-1.302,12.9,112.0,41.0,484.5018,0.814,100.0,20.0,18.0,15.985214,2.513,51.3,43.0,32.0,103.72245
2024-01-14 16:00:00+00:00,1.6,1.7,100.0,0.0,0.0,0.0,-4.3015,90.3,11.0,11.0,0.0,0.3235,100.0,3.0,3.0,0.0,-4.002,3.9,16.0,8.0,100.86303,0.614,100.0,3.0,3.0,0.0,1.513,83.100006,2.0,2.0,0.0
2024-01-14 17:00:00+00:00,0.0,1.6,100.0,0.0,0.0,0.0,-4.4014997,90.3,0.0,0.0,0.0,0.123500004,100.0,0.0,0.0,0.0,-4.002,22.5,0.0,0.0,0.0,0.51400006,94.8,0.0,0.0,0.0,1.313,66.3,0.0,0.0,0.0
2024-01-14 18:00:00+00:00,0.0,0.9,100.0,0.0,0.0,0.0,-4.3515,100.0,0.0,0.0,0.0,0.023500003,100.0,0.0,0.0,0.0,-4.852,27.0,0.0,0.0,0.0,0.21400002,100.0,0.0,0.0,0.0,1.163,77.4,0.0,0.0,0.0
2024-01-14 19:00:00+00:00,0.0,0.75,100.0,0.0,0.0,0.0,-4.4515,100.0,0.0,0.0,0.0,0.023500003,100.0,0.0,0.0,0.0,-5.602,16.800001,0.0,0.0,0.0,0.11400002,100.0,0.0,0.0,0.0,1.113,82.8,0.0,0.0,0.0
2024-01-14 20:00:00+00:00,0.0,0.95,100.0,0.0,0.0,0.0,-4.7515,100.0,0.0,0.0,0.0,0.023500003,100.0,0.0,0.0,0.0,-5.402,86.100006,0.0,0.0,0.0,0.014000028,100.0,0.0,0.0,0.0,1.013,100.0,0.0,0.0,0.0
2024-01-14 21:00:00+00:00,0.0,1.1,94.2,0.0,0.0,0.0,-4.7015,100.0,0.0,0.0,0.0,0.123500004,93.6,0.0,0.0,0.0,-3.652,46.2,0.0,0.0,0.0,-0.28599995,100.0,0.0,0.0,0.0,1.363,79.5,0.0,0.0,0.0
2024-01-14 22:00:00+00:00,0.0,1.2,100.0,0.0,0.0,0.0,-3.9015,100.0,0.0,0.0,0.0,0.27350003,100.0,0.0,0.0,0.0,-3.152,29.999998,0.0,0.0,0.0,-0.736,90.600006,0.0,0.0,0.0,0.963,23.4,0.0,0.0,0.0
2024-01-14 23:00:00+00:00,0.0,1.0,100.0,0.0,0.0,0.0,-3.4515,100.0,0.0,0.0,0.0,0.6735,100.0,0.0,0.0,0.0,-3.802,75.6,0.0,0.0,0.0,-0.38599998,100.0,0.0,0.0,0.0,0.86300004,60.6,0.0,0.0,0.0
2024-01-15 00:00:00+00:00,0.0,0.85,100.0,0.0,0.0,0.0,-3.0514998,100.0,0.0,0.0,0.0,1.0735,98.4,0.0,0.0,0.0,-3.902,100.0,0.0,0.0,0.0,-0.53599995,100.0,0.0,0.0,0.0,1.163,67.799995,0.0,0.0,0.0
2024-01-15 01:00:00+00:00,0.0,0.8,100.0,0.0,0.0,0.0,-4.4014997,94.2,0.0,0.0,0.0,0.8235,99.0,0.0,0.0,0.0,-3.902,82.200005,0.0,0.0,0.0,-0.236,100.0,0.0,0.0,0.0,1.413,36.300003,0.0,0.0,0.0
2024-01-15 02:00:00+00:00,0.0,0.8,80.399994,0.0,0.0,0.0,-3.7515,93.6,0.0,0.0,0.0,1.0235,45.0,0.0,0.0,0.0,-3.152,20.699999,0.0,0.0,0.0,-0.33599997,100.0,0.0,0.0,0.0,1.563,27.599998,0.0,0.0,0.0
2024-01-15 03:00:00+00:00,0.0,0.35,96.6,0.0,0.0,0.0,-3.6015,100.0,0.0,0.0,0.0,0.22350001,46.199997,0.0,0.0,0.0,-3.402,97.2,0.0,0.0,0.0,-0.38599998,100.0,0.0,0.0,0.0,1.563,14.099999,0.0,0.0,0.0
2024-01-15 04:00:00+00:00,0.0,0.8,91.2,0.0,0.0,0.0,-3.4015,100.0,0.0,0.0,0.0,0.07350001,36.0,0.0,0.0,0.0,-3.052,100.0,0.0,0.0,0.0,-0.085999966,90.0,0.0,0.0,0.0,1.313,8.099999,0.0,0.0,0.0
2024-01-15 05:00:00+00:00,0.0,1.0,90.6,0.0,0.0,0.0,-3.2515,100.0,0.0,0.0,0.0,-0.17650001,32.4,0.0,0.0,0.0,-2.7020001,100.0,0.0,0.0,0.0,-0.035999984,43.199997,0.0,0.0,0.0,0.963,45.9,0.0,0.0,0.0
2024-01-15 06:00:00+00:00,1.8,0.75,58.199997,0.0,0.0,0.0,-3.1015,100.0,0.0,0.0,0.0,-0.17650001,39.6,0.0,0.0,0.0,-2.102,100.0,0.0,0.0,0.0,-0.28599995,100.0,0.0,0.0,0.0,0.813,61.200005,0.0,0.0,0.0
2024-01-15 07:00:00+00:00,1279.9,0.55,21.9,0.0,0.0,0.0,-2.9515,100.0,0.0,0.0,0.0,-0.3265,98.100006,0.0,0.0,0.0,-2.052,27.300001,0.0,0.0,0.0,0.21400002,90.0,0.0,0.0,0.0,0.213,82.200005,0.0,0.0,0.0
2024-01-15 08:00:00+00:00,8803.3,0.5,36.899998,14.0,9.0,65.887245,-2.7015,100.0,4.0,4.0,0.0,-0.42650002,85.200005,4.0,4.0,0.0,-2.4520001,15.299999,29.0,16.0,137.38797,0.41400003,100.0,8.0,8.0,0.0,-0.387,80.100006,3.0,3.0,0.0
2024-01-15 09:00:00+00:00,18916.5,0.95,90.9,88.0,42.0,354.27563,-1.9015,100.0,38.0,38.0,0.0,0.07350001,100.0,53.0,47.0,50.17879,-1.202,18.9,139.0,49.0,517.7368,0.564,100.0,47.0,47.0,0.0,-0.33699998,75.0,54.0,39.0,138.24959
2024-01-15 10:00:00+00:00,26355.7,1.4,55.2,125.0,81.0,208.44722,-1.5515001,100.0,76.0,71.0,22.073359,0.9735,100.0,104.0,84.0,97.49095,-0.102,64.5,244.0,63.0,676.1882,0.91400003,81.600006,123.0,109.0,60.227768,0.263,69.9,119.0,73.0,255.1365
2024-01-15 11:00:00+00:00,28840.7,1.75,19.5,211.0,59.0,588.5388,-0.55149996,100.0,127.0,112.0,51.339027,1.5235,88.799995,161.0,105.0,210.63078,0.898,88.5,252.0,115.0,421.81448,1.1140001,86.100006,143.0,121.0,76.45669,0.713,90.00001,198.0,71.0,541.61816
2024-01-15 12:00:00+00:00,24156.7,1.85,25.500002,230.0,66.0,611.535,-0.1515,84.0,90.0,87.0,9.402611,2.1235,100.0,165.0,88.0,266.33145,1.948,100.0,282.0,98.0,539.1542,1.664,100.0,204.0,125.0,259.59796,0.41300002,90.00001,194.0,102.0,363.96994
2024-01-15 13:00:00+00:00,14511.7,1.9,28.8,185.0,68.0,487.2057,-0.4515,95.1,79.0,73.0,19.649984,1.3735,100.0,169.0,108.0,223.1957,1.548,100.0,175.0,132.0,136.06717,1.464,100.0,142.0,100.0,149.44434,0.513,67.5,176.0,92.0,359.11237
2024-01-15 14:00:00+00:00,5277.0,1.05,13.8,134.0,54.0,454.33496,-0.60150003,66.299995,125.0,80.0,178.59825,1.0235,100.0,73.0,66.0,31.88835,0.848,100.0,61.0,60.0,3.9881155,1.064,100.0,83.0,68.0,68.3353,0.113000005,82.5,136.0,60.0,424.11664
2024-01-15 15:00:00+00:00,574.6999999999999,-0.5,16.2,55.0,24.0,299.15805,-0.9515,97.2,85.0,53.0,196.85704,0.8235,100.0,77.0,49.0,213.058,0.398,100.0,48.0,46.0,13.3424015,0.46400002,90.9,62.0,47.0,118.19245,-2.137,87.3,57.0,35.0,204.01227
2024-01-15 16:00:00+00:00,0.4,-1.7,65.700005,1.0,1.0,0.0,-1.4015,53.399998,18.0,13.0,55.459167,0.5235,89.100006,10.0,8.0,26.654924,-0.45200002,26.7,11.0,9.0,24.688166,0.21400002,88.799995,7.0,6.0,14.386563,-3.387,50.7,3.0,3.0,0.0
2024-01-15 17:00:00+00:00,0.0,-2.35,33.600002,0.0,0.0,0.0,-1.6515,64.2,0.0,0.0,0.0,0.1735,44.4,0.0,0.0,0.0,-1.352,84.6,0.0,0.0,0.0,0.314,84.9,0.0,0.0,0.0,-2.637,49.500004,0.0,0.0,0.0
2024-01-15 18:00:00+00:00,0.0,-3.0,9.0,0.0,0.0,0.0,-1.7014999,39.0,0.0,0.0,0.0,-0.2765,63.3,0.0,0.0,0.0,-1.2520001,63.300003,0.0,0.0,0.0,-0.035999984,87.3,0.0,0.0,0.0,-4.437,89.100006,0.0,0.0,0.0
2024-01-15 19:00:00+00:00,0.0,-3.6,25.500002,0.0,0.0,0.0,-1.9514999,45.899998,0.0,0.0,0.0,-0.3265,75.0,0.0,0.0,0.0,-1.5020001,84.6,0.0,0.0,0.0,0.16400002,100.0,0.0,0.0,0.0,-2.837,100.0,0.0,0.0,0.0
2024-01-15 20:00:00+00:00,0.0,-4.15,87.600006,0.0,0.0,0.0,-2.1515,75.6,0.0,0.0,0.0,-0.42650002,55.5,0.0,0.0,0.0,-1.7520001,94.8,0.0,0.0,0.0,0.11400002,87.299995,0.0,0.0,0.0,-2.587,100.0,0.0,0.0,0.0
2024-01-15 21:00:00+00:00,0.0,-4.15,92.100006,0.0,0.0,0.0,-1.9514999,77.4,0.0,0.0,0.0,-0.17650001,60.9,0.0,0.0,0.0,-1.602,100.0,0.0,0.0,0.0,-0.035999984,90.0,0.0,0.0,0.0,-2.287,58.5,0.0,0.0,0.0
2024-01-15 22:00:00+00:00,0.0,-5.3,100.0,0.0,0.0,0.0,-1.9015,90.0,0.0,0.0,0.0,-0.5265,40.8,0.0,0.0,0.0,-1.5020001,90.0,0.0,0.0,0.0,0.06400001,92.4,0.0,0.0,0.0,-4.337,1.8000001,0.0,0.0,0.0
2024-01-15 23:00:00+00:00,0.0,-4.15,100.0,0.0,0.0,0.0,-1.8515,90.0,0.0,0.0,0.0,-0.72650003,29.699999,0.0,0.0,0.0,-1.5020001,90.0,0.0,0.0,0.0,0.36400002,92.4,0.0,0.0,0.0,-5.037,3.6000001,0.0,0.0,0.0
2024-01-16 00:00:00+00:00,0.0,-3.35,87.3,0.0,0.0,0.0,-1.8015001,73.799995,0.0,0.0,0.0,-0.97650003,10.799999,0.0,0.0,0.0,-1.602,89.1,0.0,0.0,0.0,0.41400003,77.4,0.0,0.0,0.0,-4.937,89.4,0.0,0.0,0.0
2024-01-16 01:00:00+00:00,0.0,-2.5,66.6,0.0,0.0,0.0,-2.1015,60.0,0.0,0.0,0.0,-0.97650003,100.0,0.0,0.0,0.0,-1.9020001,9.9,0.0,0.0,0.0,-0.236,30.3,0.0,0.0,0.0,-2.387,94.2,0.0,0.0,0.0
2024-01-16 02:00:00+00:00,0.0,-4.0,12.6,0.0,0.0,0.0,-2.2015,48.9,0.0,0.0,0.0,-1.1765,54.899998,0.0,0.0,0.0,-2.302,11.7,0.0,0.0,0.0,-0.58599997,66.899994,0.0,0.0,0.0,-3.787,59.699997,0.0,0.0,0.0
2024-01-16 03:00:00+00:00,0.0,-4.05,71.100006,0.0,0.0,0.0,-3.5514998,53.700005,0.0,0.0,0.0,-1.5765,45.300003,0.0,0.0,0.0,-2.352,4.5,0.0,0.0,0.0,-1.086,96.6,0.0,0.0,0.0,-4.237,16.5,0.0,0.0,0.0
2024-01-16 04:00:00+00:00,0.0,-4.35,64.200005,0.0,0.0,0.0,-3.9515,100.0,0.0,0.0,0.0,-1.9764999,31.500002,0.0,0.0,0.0,-2.902,18.599998,0.0,0.0,0.0,-0.68599993,99.9,0.0,0.0,0.0,-5.637,66.6,0.0,0.0,0.0
2024-01-16 05:00:00+00:00,0.0,-4.0,64.5,0.0,0.0,0.0,-4.1515,100.0,0.0,0.0,0.0,-2.3765,43.800003,0.0,0.0,0.0,-3.302,63.300003,0.0,0.0,0.0,-0.436,100.0,0.0,0.0,0.0,-4.237,86.700005,0.0,0.0,0.0
2024-01-16 06:00:00+00:00,2.2,-4.1,48.300003,0.0,0.0,0.0,-4.7015,88.5,0.0,0.0,0.0,-2.4264998,88.8,0.0,0.0,0.0,-3.552,100.0,0.0,0.0,0.0,-0.38599998,100.0,0.0,0.0,0.0,-3.637,100.0,0.0,0.0,0.0
2024-01-16 07:00:00+00:00,1481.1,-4.9,90.0,0.0,0.0,0.0,-4.6015,93.3,0.0,0.0,0.0,-2.4264998,90.90001,0.0,0.0,0.0,-3.152,100.0,0.0,0.0,0.0,-0.68599993,100.0,0.0,0.0,0.0,-3.487,81.9,0.0,0.0,0.0
2024-01-16 08:00:00+00:00,9889.4,-3.1,100.0,9.0,8.0,12.986151,-4.4014997,90.3,7.0,7.0,0.0,-1.7765,100.0,5.0,5.0,0.0,-2.7020001,100.0,19.0,19.0,0.0,-0.486,100.0,12.0,10.0,24.745533,-3.037,100.0,3.0,3.0,0.0
2024-01-16 09:00:00+00:00,20372.6,-1.95,100.0,34.0,34.0,0.0,-3.5514998,89.700005,65.0,59.0,45.971256,-0.72650003,100.0,50.0,46.0,33.104507,-1.852,95.100006,76.0,74.0,11.3625145,-0.035999984,100.0,63.0,57.0,41.534904,-1.937,92.700005,45.0,42.0,27.32109
2024-01-16 10:00:00+00:00,29276.5,-1.25,100.0,47.0,44.0,14.03562,-2.6015,65.700005,127.0,110.0,74.24407,0.3235,100.0,78.0,77.0,4.8151402,-0.902,88.200005,168.0,126.0,155.45483,0.36400002,98.100006,123.0,108.0,63.82767,-0.33699998,90.00001,107.0,90.0,92.93927
2024-01-16 11:00:00+00:00,35934.6,-0.6,100.0,98.0,94.0,15.314427,-1.7014999,61.800003,225.0,121.0,352.6286,0.07350001,100.0,75.0,75.0,0.0,-0.102,96.3,217.0,166.0,155.6862,1.1140001,100.0,177.0,145.0,110.122375,1.213,64.5,170.0,105.0,273.8349
2024-01-16 12:00:00+00:00,38687.2,-1.0,100.0,80.0,78.0,7.370967,-0.9015,16.2,259.0,121.0,428.46747,0.1735,100.0,96.0,89.0,23.957851,0.348,90.00001,208.0,165.0,124.87994,1.414,100.0,187.0,146.0,133.37323,1.963,81.0,229.0,63.0,648.71277
2024-01-16 13:00:00+00:00,30915.6,-0.5,100.0,40.0,40.0,0.0,-1.0515001,55.199997,217.0,125.0,298.14148,0.9235,100.0,147.0,127.0,72.31331,0.598,100.0,148.0,137.0,34.452274,1.414,100.0,105.0,99.0,21.102167,1.613,83.1,160.0,90.0,295.081
2024-01-16 14:00:00+00:00,15851.400000000001,-0.1,100.0,27.0,27.0,0.0,-1.0515001,83.4,182.0,71.0,434.6973,0.8235,100.0,88.0,88.0,0.0,0.49800003,100.0,119.0,110.0,35.41282,0.814,100.0,77.0,72.0,22.42864,1.113,79.200005,123.0,81.0,229.96162
2024-01-16 15:00:00+00:00,2199.6,-0.15,100.0,24.0,24.0,0.0,-1.4015,82.799995,86.0,58.0,168.65154,0.3735,95.7,41.0,41.0,0.0,-0.302,58.800003,57.0,52.0,32.60318,0.41400003,95.4,48.0,48.0,0.0,0.063,92.1,39.0,37.0,18.23379
2024-01-16 16:00:00+00:00,0.6,-1.15,84.59999,1.0,1.0,0.0,-2.3014998,85.5,15.0,12.0,32.63278,-0.3765,83.1,9.0,8.0,13.022513,-1.4020001,60.000004,11.0,11.0,0.0,-0.236,74.4,7.0,7.0,0.0,-0.63699996,100.0,3.0,3.0,0.0
2024-01-16 17:00:00+00:00,0.0,-1.65,100.0,0.0,0.0,0.0,-2.8014998,72.0,0.0,0.0,0.0,-1.4765,22.5,0.0,0.0,0.0,-2.652,53.4,0.0,0.0,0.0,-0.736,22.8,0.0,0.0,0.0,-0.487,100.0,0.0,0.0,0.0
2024-01-16 18:00:00+00:00,0.0,-1.55,100.0,0.0,0.0,0.0,-3.5514998,61.199997,0.0,0.0,0.0,-2.2765,27.299997,0.0,0.0,0.0,-3.902,13.8,0.0,0.0,0.0,-2.286,8.4,0.0,0.0,0.0,-0.087,96.0,0.0,0.0,0.0
2024-01-16 19:00:00+00:00,0.0,-0.8,100.0,0.0,0.0,0.0,-4.4014997,46.5,0.0,0.0,0.0,-2.5765,78.9,0.0,0.0,0.0,-4.902,1.8000001,0.0,0.0,0.0,-2.7359998,7.2,0.0,0.0,0.0,-0.587,61.800003,0.0,0.0,0.0
